station,station_name,lat,lon,day,doy,high,low,precip,snow
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,7/29/15 12:00 AM,210,81,65,0.81,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,7/29/15 12:00 AM,210,89,70,0.69,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,7/29/15 12:00 AM,210,80,65,1.32,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,7/29/15 12:00 AM,210,80,56,0.04,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,7/29/15 12:00 AM,210,90,69,2.36,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,7/29/15 12:00 AM,210,81,60,0.45,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,7/30/15 12:00 AM,211,82,59,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,7/30/15 12:00 AM,211,83,61,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,7/30/15 12:00 AM,211,82,61,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,7/30/15 12:00 AM,211,84,62,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,7/30/15 12:00 AM,211,83,58,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,7/30/15 12:00 AM,211,83,62,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,7/30/15 12:00 AM,211,83,60,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,7/30/15 12:00 AM,211,81,60,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,7/30/15 12:00 AM,211,81,59,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,7/31/15 12:00 AM,212,84,62,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,7/31/15 12:00 AM,212,87,64,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,7/31/15 12:00 AM,212,86,63,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,7/31/15 12:00 AM,212,86,63,0.03,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,7/31/15 12:00 AM,212,85,61,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,7/31/15 12:00 AM,212,86,60,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,7/31/15 12:00 AM,212,85,63,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,7/31/15 12:00 AM,212,85,62,0.01,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,7/31/15 12:00 AM,212,86,64,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/1/15 12:00 AM,213,82,60,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/1/15 12:00 AM,213,84,61,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/1/15 12:00 AM,213,81,58,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/1/15 12:00 AM,213,86,62,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/1/15 12:00 AM,213,88,64,0.14,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/1/15 12:00 AM,213,87,62,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/1/15 12:00 AM,213,87,65,0.08,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/1/15 12:00 AM,213,84,61,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/1/15 12:00 AM,213,85,58,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/2/15 12:00 AM,214,87,67,0.06,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/2/15 12:00 AM,214,86,65,0.02,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/2/15 12:00 AM,214,85,66,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/2/15 12:00 AM,214,86,62,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/2/15 12:00 AM,214,84,65,0.15,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/2/15 12:00 AM,214,85,62,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/2/15 12:00 AM,214,85,66,0.03,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/2/15 12:00 AM,214,87,65,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/2/15 12:00 AM,214,84,64,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/3/15 12:00 AM,215,89,56,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/3/15 12:00 AM,215,90,65,0.29,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/3/15 12:00 AM,215,88,60,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/3/15 12:00 AM,215,88,55,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/3/15 12:00 AM,215,91,66,0.24,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/3/15 12:00 AM,215,89,59,0.01,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/3/15 12:00 AM,215,90,61,0.01,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/3/15 12:00 AM,215,87,56,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/3/15 12:00 AM,215,90,64,0.05,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/4/15 12:00 AM,216,80,55,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/4/15 12:00 AM,216,81,60,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/4/15 12:00 AM,216,78,53,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/4/15 12:00 AM,216,81,63,0.01,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/4/15 12:00 AM,216,79,55,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/4/15 12:00 AM,216,80,61,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/4/15 12:00 AM,216,80,58,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/4/15 12:00 AM,216,80,57,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/4/15 12:00 AM,216,82,65,0.13,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/5/15 12:00 AM,217,79,53,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/5/15 12:00 AM,217,78,55,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/5/15 12:00 AM,217,77,63,0.17,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/5/15 12:00 AM,217,79,60,0.01,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/5/15 12:00 AM,217,78,63,0.13,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/5/15 12:00 AM,217,78,63,0.02,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/5/15 12:00 AM,217,78,65,0.34,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/5/15 12:00 AM,217,80,58,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/5/15 12:00 AM,217,79,58,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/6/15 12:00 AM,218,79,63,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/6/15 12:00 AM,218,78,61,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/6/15 12:00 AM,218,79,56,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/6/15 12:00 AM,218,79,63,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/6/15 12:00 AM,218,79,61,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/6/15 12:00 AM,218,78,59,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/6/15 12:00 AM,218,81,63,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/6/15 12:00 AM,218,80,58,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/6/15 12:00 AM,218,81,64,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/7/15 12:00 AM,219,80,60,0.01,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/7/15 12:00 AM,219,80,62,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/7/15 12:00 AM,219,81,65,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/7/15 12:00 AM,219,82,64,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/7/15 12:00 AM,219,81,65,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/7/15 12:00 AM,219,80,63,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/7/15 12:00 AM,219,82,61,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/7/15 12:00 AM,219,81,65,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/7/15 12:00 AM,219,82,64,0.04,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/8/15 12:00 AM,220,86,65,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/8/15 12:00 AM,220,85,66,0.01,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/8/15 12:00 AM,220,87,66,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/8/15 12:00 AM,220,83,64,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/8/15 12:00 AM,220,85,63,0.02,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/8/15 12:00 AM,220,87,68,0.01,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/8/15 12:00 AM,220,87,67,0.08,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/8/15 12:00 AM,220,88,68,0.15,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/8/15 12:00 AM,220,83,60,0.01,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/9/15 12:00 AM,221,83,64,0.11,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/9/15 12:00 AM,221,84,69,0.68,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/9/15 12:00 AM,221,77,63,0.14,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/9/15 12:00 AM,221,84,67,0.18,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/9/15 12:00 AM,221,85,69,1.75,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/9/15 12:00 AM,221,83,69,0.13,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/9/15 12:00 AM,221,82,67,1.41,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/9/15 12:00 AM,221,78,65,1.1,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/9/15 12:00 AM,221,82,67,1.93,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/10/15 12:00 AM,222,81,65,0.28,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/10/15 12:00 AM,222,85,63,0.4,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/10/15 12:00 AM,222,79,64,0.06,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/10/15 12:00 AM,222,84,62,0.48,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/10/15 12:00 AM,222,85,68,0.1,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/10/15 12:00 AM,222,86,66,0.35,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/10/15 12:00 AM,222,81,64,0.33,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/10/15 12:00 AM,222,80,65,0.16,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/10/15 12:00 AM,222,84,68,0.14,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/11/15 12:00 AM,223,82,61,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/11/15 12:00 AM,223,84,62,0.01,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/11/15 12:00 AM,223,83,60,0.18,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/11/15 12:00 AM,223,82,60,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/11/15 12:00 AM,223,79,58,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/11/15 12:00 AM,223,81,57,0.01,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/11/15 12:00 AM,223,80,58,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/11/15 12:00 AM,223,81,59,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/11/15 12:00 AM,223,81,58,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/12/15 12:00 AM,224,83,61,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/12/15 12:00 AM,224,82,58,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/12/15 12:00 AM,224,82,57,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/12/15 12:00 AM,224,82,61,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/12/15 12:00 AM,224,81,54,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/12/15 12:00 AM,224,83,58,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/12/15 12:00 AM,224,81,56,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/12/15 12:00 AM,224,83,58,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/12/15 12:00 AM,224,83,60,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/13/15 12:00 AM,225,82,58,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/13/15 12:00 AM,225,84,62,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/13/15 12:00 AM,225,82,58,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/13/15 12:00 AM,225,84,60,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/13/15 12:00 AM,225,82,56,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/13/15 12:00 AM,225,84,61,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/13/15 12:00 AM,225,83,60,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/13/15 12:00 AM,225,85,62,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/13/15 12:00 AM,225,82,59,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/14/15 12:00 AM,226,85,64,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/14/15 12:00 AM,226,85,64,0.02,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/14/15 12:00 AM,226,84,64,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/14/15 12:00 AM,226,83,64,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/14/15 12:00 AM,226,84,63,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/14/15 12:00 AM,226,84,64,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/14/15 12:00 AM,226,82,65,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/14/15 12:00 AM,226,85,63,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/14/15 12:00 AM,226,83,65,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/15/15 12:00 AM,227,86,63,0,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/15/15 12:00 AM,227,87,64,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/15/15 12:00 AM,227,88,64,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/15/15 12:00 AM,227,86,64,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/15/15 12:00 AM,227,87,65,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/15/15 12:00 AM,227,88,65,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/15/15 12:00 AM,227,86,63,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/15/15 12:00 AM,227,87,65,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/15/15 12:00 AM,227,87,66,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/16/15 12:00 AM,228,88,66,0,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/16/15 12:00 AM,228,85,64,0,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/16/15 12:00 AM,228,87,65,0,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/16/15 12:00 AM,228,85,65,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/16/15 12:00 AM,228,86,65,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/16/15 12:00 AM,228,85,64,0,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/16/15 12:00 AM,228,88,65,0,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/16/15 12:00 AM,228,85,66,0.03,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/16/15 12:00 AM,228,86,66,0.02,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/17/15 12:00 AM,229,87,67,0.01,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/17/15 12:00 AM,229,86,67,0.26,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/17/15 12:00 AM,229,86,67,0,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/17/15 12:00 AM,229,86,66,0.03,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/17/15 12:00 AM,229,85,66,1.12,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/17/15 12:00 AM,229,84,66,1.14,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/17/15 12:00 AM,229,82,62,2.38,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/17/15 12:00 AM,229,87,67,0,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/17/15 12:00 AM,229,87,67,0,0
IAC008,Iowa - South Central Climate Division,41.0467323739,-93.4940760185,8/18/15 12:00 AM,230,81,66,0.39,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/18/15 12:00 AM,230,73,64,0.83,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/18/15 12:00 AM,230,86,66,0.2,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/18/15 12:00 AM,230,76,65,1.22,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/18/15 12:00 AM,230,76,66,0.46,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/18/15 12:00 AM,230,68,61,1.36,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/18/15 12:00 AM,230,83,64,0.13,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/18/15 12:00 AM,230,78,65,0.19,0
IAC004,Iowa - West Central Climate Division,42.0398027871,-95.2599670554,8/18/15 12:00 AM,230,72,64,0.98,0
IAC007,Iowa - Southwest Climate Division,41.0809480993,-95.1379479497,8/19/15 12:00 AM,231,72,52,0.54,0
IAC003,Iowa - Northeast Climate Division,42.8585238672,-91.7665112736,8/19/15 12:00 AM,231,70,55,0.72,0
IAC001,Iowa - Northwest Climate Division,43.027020875,-95.4945087229,8/19/15 12:00 AM,231,68,52,0.89,0
IAC006,Iowa - East Central Climate Division,41.897557125,-91.253429866,8/19/15 12:00 AM,231,77,57,1.02,0
IAC002,Iowa - North Central Climate Division,43.0498599625,-93.4890263095,8/19/15 12:00 AM,231,68,53,0.7,0
IAC009,Iowa - Southeast Climate Division,41.0387041389,-91.8205634896,8/19/15 12:00 AM,231,78,56,0.56,0
IAC005,Iowa - Central Climate Division,42.041100506,-93.3352885645,8/19/15 12:00 AM,231,70,55,1.1,0
